source,interaction,target
CUL1_FBXW7_PRKN,-1,CCNE1
ATM,-1,ATF1
PPP2CA_PPP2R5A_PTPA,1,CREB1
GRHL3,1,ARHGEF19
ARHGEF19,1,RHOA
ARHGEF19,1,CDC42
ARHGEF19,1,RAC1
PIAS4,1,TCF7L2
SFRP1,-1,FZD6
GNAO1,1,DVL1
CRTC2,1,CREB1
CREB1,1,CREBBP
CSNK1A1,-1,CARM1
INVS,-1,DVL1
CSNK1E,1,DVL1
DVL1,1,RAC1
PRKN,-1,SYT11
PRKN,-1,GPR37
PRKN,-1,AIMP2
BAG2,1,STUB1
CREB1,1,TCF3
CREB1,1,TCL1A
CREB1,1,SMARCA4
CREB1,1,SMARCA2
CREB1,1,SMAD6
CREB1,1,MYC
SCYL2,-1,FZD5
CXXC5,-1,DVL1
CXXC4,-1,DVL1
MEN1,1,HOXC9
CSNK2A1_CSNK2B,1,DVL1
KLHL12,-1,DVL1
SDC4,1,DVL1
ANKRD6,1,CSNK1E
ANKRD6,1,DVL1
CSNK1D,-1,PER2
CREB1,1,MTA3
CSNK1E,-1,PER2
CSNK1A1,-1,PER1
ARRB1,1,DVL1
AKT1,-1,ZFP36L1
IRF1,1,TBC1D32
IRF1,1,CCNT2
CSNK2A1_CSNK2B,1,EIF5
IRF1,1,PSMA6
IRF1,1,NSMCE2
IRF1,1,TNFSF10
IRF1,1,CASP8
PARP1,1,CHD1L
SSRP1_SUPT16H,1,H2AX
IRF1,1,H2BC5
IRF1,1,PCNA
IRF1,1,LIG4
KAT5,1,H3C3
KAT5,1,H2AZ1
KAT5,1,H4C6
SIRT1,-1,KAT5
RPS6KA4,1,CREB1
CREBBP,1,H3C3
EP300,1,H2BC11
EP300,1,H2AZ1
EHMT2,-1,H3C3
EHMT1,-1,H3C3
SETDB1,-1,H3C3
KAT6A,1,H3C3
EHMT2,1,DNMT3B
EHMT2,1,DNMT3A
JARID2,1,EHMT1
EHMT1,1,CCND1
KDM6A,1,H3C3
KDM6B,1,H3C3
KDM6A,1,RB1
TRDMT1,-1,CCPG1
KDM1A,1,H3C3
KAT2A,1,H3C3
UHRF1,1,DNMT1
H2AX,1,KAT2A
HDAC1,1,TRIM28
HDAC2,1,STAT3
GZMB,1,TUBA4B
MEN1,1,KMT2A
MEN1,1,HOXC6
MEN1,1,HOXC8
PHF8,1,H3C3
SETD1A,1,H3C3
SETD1B,1,H3C3
KMT2A,1,H3C3
GZMA,-1,SET
SIRT1,-1,RELA
GZMA,1,IL1B
SET,-1,NME1
SIRT1,-1,RELB
GZMB,1,CASP3
PRMT6,-1,H3C3
DZIP3,-1,H2AZ1
BMI1,1,RNF2
EED_EZH2_RBBP4_SUZ12,-1,H3C3
MEN1,-1,TERT
STAT1,-1,CREBBP
DLGAP4,1,SHANK2
CREBBP,1,MMP9
FOXO1,1,TRIM63
SIRT6,1,H3C3
GZMA,-1,APEX1
GZMA,-1,HMGB2
STAT1,1,IRF8
IL10,-1,NFKB1
EP300,-1,RECQL4
JUN,1,CTNNB1
PAF1,1,SUV39H1
JAK2,1,H3C3
USP16,1,H2AZ1
GLRX,1,IKBKB
TLE5,-1,RELA
TLE5,1,CTNNB1
PHF1,1,SUZ12
HELLS,1,DNMT3L
HELLS,1,DNMT1
HELLS,-1,HOXC8
HELLS,-1,HOXC6
HSPB1,-1,AR
PRKCD,-1,HSPB1
HIF1A,1,BNIP3
SP1,1,BNIP3L
NR2F2,1,THRA
TGFA,1,EGFR
DZIP3,-1,SSRP1
PRKCA,1,MAPK1
PRKCA,1,MAPK3
THRB,1,PPARG
EP300,-1,BCL6
SRC,1,EGFR
CYLD,-1,TRAF6
CAPN3,-1,NFKBIA
MAML1_RBPJ,1,NOTCH1
CASP8,-1,MAP3K14
CYLD,-1,TRAF2
CYLD,-1,IKBKG
NCOR2_RBPJ,-1,NOTCH1
HOXA10,1,FOXO1
AR,-1,FOXO1
AR,-1,FOXO3
CEBPB,1,FOXO1
FOXO1,1,IGFBP1
DRAP1,1,BTAF1
CEBPB_FOXO1,1,PRL
RPS6KA1,-1,MITF
CASP8,-1,TRAF1
PRKCB,-1,KIT
ATM,1,AVEN
TEC,1,DOK1
FYN,1,DOK1
LYN,1,DOK1
NR2F6,1,RXRA
SRC,1,KIT
LYN,1,KIT
MAPK1,1,MITF
PRKCA,-1,KIT
PTPN6,-1,KIT
MDM2,-1,AR
HIPK3,1,AR
PRKDC,1,TRIM28
MAPK11,1,ATF2
PPARA,-1,FOXO1
PPM1D,1,MDM2
SLC2A4RG,1,MEF2A
PPARA,1,LPL
FOXO1,-1,PPARG
MEF2A,1,SLC2A4
FOXO1,-1,NCOR2
PPARG,1,PTGS2
FOXO1,1,MAML1
E2F1,1,HNRNPA3
PTPN12,-1,WAS
PTPN6,-1,CD247
ACP1,1,ZAP70
PTPRJ,-1,LAT
PTPRJ,-1,PLCG1
UBE2D3,1,NFKB1
BIRC2,1,IKBKG
FBXW11,-1,NFKBIA
PTPN3,-1,CD247
PRKG1,-1,PPP1R12A
UBE2D3,-1,NFKBIA
MTOR,1,RPS6KB1
GSK3B,1,MAP3K1
INSIG1,-1,SERBP1
DUSP22,-1,MAPK10
ITCH,-1,CFLAR
UBE2D2,-1,NFKBIA
CDC34,-1,NFKBIA
RIPK1,1,RIPK3
OXGR1,1,GNAS
RIPK1,1,MAP3K1
SRC,1,IKBKB
IKBKB,-1,NFKBIB
TBK1,1,IKBKB
IKBKB,1,RELA
MAP3K3,1,IKBKB
IKBKB,-1,NFKBIA
APEX1,1,TP53
TXN,1,NFKB1
APEX1,1,FOSL1
PRMT1,1,MRE11
MAP3K1,1,CHUK
MCPH1,1,SMARCC2
MAP3K2,1,CHUK
SRC,-1,NFKBIA
TBK1,1,CHUK
MAP3K3,1,CHUK
RPS6KA5,1,RELA
CHUK,-1,NFKBIB
FANCA_FANCB_FANCC_FANCE_FANCF_FANCG_FANCL_FANCM,1,REV1
AZI2,1,TBK1
FAAP24,1,FANCM
PLK1,1,STAG2
PLK1,1,RAD21
WAPL,-1,RAD21
ATM,1,SMARCC2
ATR,1,SMARCC2
GRB2,1,SOS1
FANCC,1,BLM
SRC,1,CHUK
CHUK,1,RELA
CHUK,1,H3-4
AKT2,1,CHUK
TNFAIP3,-1,RIPK1
PRKCZ,1,RELA
MAP3K14,1,CHUK
PRKACA,1,RELA
TBK1,1,RELA
HMGN1,1,ATM
KAT2B,1,EP300
E2F1,1,DTL
COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1,-1,CDKN1A
FANCL,1,FANCD2
PCNA,1,CHAF1B
FANCL,1,FANCI
KAT2B,1,CREBBP
CREBBP,1,WRN
ACTL6A_ACTL6B_ARID1A_ARID1B_ARID2_PBRM1_SMARCA2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCD2_SMARCD3_SMARCE1,1,H4C6
PARP1,-1,KDM5B
EP300,1,WRN
SIRT1,-1,WRN
HDAC1,-1,TP53
ACTA1_ACTL6A_ALKBH3_BRD2_BRD8_DMAP1_EP400_EPC1_ING3_KAT5_MORF4L1_MRGBP_RUVBL1_RUVBL2_TRRAP_VPS72_YEATS4,1,ATM
ACTB_ACTL6A_ACTR5_ACTR8_INO80_INO80B_INO80C_INO80D_INO80E_MCRS1_NFRKB_RUVBL1_RUVBL2_TFPT_UCHL5_YY1,1,H4C6
ADRM1,1,UCHL5
SIRT1,1,XRCC6
CHAF1A_CHAF1B_RBBP4,1,H4C6
CUL4A_DDB1_ERCC8,-1,ERCC6
ERCC6,1,H4C6
PTK2,1,BCAR1
AURKA,1,BRCA1
ATM,1,ATF2
EP300,1,DDX17
MAT1A,-1,ESR1
MAT1A,-1,BRCA1
MTA1,-1,ESR1
MTA1,-1,BRCA1
NEDD8,1,CUL2
CSNK2A1_CSNK2B,1,RPS6KA4
NR3C1,1,NR4A3
CUL5_ELOA_ELOB_ELOC_RBX1,-1,POLR2L
RPS6KA4,1,RELA
ACTL6A,1,ATM
PDPK1,1,AKT1
SUMO1,-1,PARP1
CDK1,-1,TP53BP1
CEP85,1,MCM2
CDC7,1,MCM2
PRKDC_XRCC6,-1,TRIM28
SUMO3,-1,PARP1
NR4A3,1,NR3C1
UBE2I,1,TRIM28
PPP1CA,1,TRIM28
SENP1,-1,TRIM28
EP300,1,NBN
EP300,1,TDG
ATM,1,EP300
EP300,1,DDX5
EP300,1,H2AX
EP300,1,H4C6
HDAC10,-1,TRIM28
EP300,1,PARP1
ZNF350,1,TRIM28
CSNK2A1_CSNK2B,1,LEF1
CSNK1A1,-1,LEF1
EP400,-1,KAT5
RNF2,-1,H2AZ1
EP400,1,FANCA
EP400,1,HSPA1B
EP400,-1,CDKN1A
TDG,1,APEX1
CHD8,-1,CTNNB1
PER2,1,NR1D1
CSNK1A1,-1,PHLPP1
CSNK1A1,-1,RHOB
CSNK1A1,-1,IFNAR1
CSNK1A1,1,AXIN1
CSNK1A1,1,HNRNPC
PAX8,1,WT1
LHX3,1,FSHB
ZBTB16,-1,CCNA2
TWIST1,1,VEGFA
TWIST1,1,MDM2
ZBTB16,1,MYC
NR4A1,1,NR2F1
ATM,1,RIF1
FBXO31,-1,CCND1
PRKDC,1,HNRNPU
CRYAB_CUL1_FBXO4_SKP1,-1,CCND1
CBL,-1,LYN
CBLB,-1,SYK
PRKCB,1,CARD11
ATRIP,1,BRCA1
PPP3CB,1,NFATC2
PPP3CA,1,NFATC2
PPP3CB,1,NFATC3
PPP3CA,1,NFATC3
NR4A1,1,NR4A2
DYRK1A,1,GLI1
CASP3,-1,AKT1
MFNG,1,DLL1
NCOR2,-1,PPARG
TGFBR1_TGFBR2,1,RHOA
NCOR1,-1,PPARG
CEBPA_FOXO1,1,PCK1
FURIN,-1,NOTCH1
PPARG,1,SORBS1
LFNG,-1,NOTCH2
HINFP,1,CKS2
MFNG,-1,NOTCH2
SIRT1,1,NCOR2
MFNG,-1,JAG1
SIRT1,1,NCOR1
PIAS4,1,TCF4
ARNT_HIF1A,1,ERCC6
FBXW7,-1,NOTCH1
MAPK3,-1,TCF3
GSK3B,-1,NOTCH2
CTNNB1,1,TCF7L2
NLK,-1,LEF1
SMAD3,1,FOXO1
PPP2CA,1,AXIN1
NR1I2_RXRA,1,CYP3A4
SYK,-1,LCK
MAML1,1,RBPJ
NCOR1,-1,RBPJ
SYK,1,CBL
ESR1,-1,FOXO1
MAPKAPK2,1,CREB1
SYK,1,HCLS1
PGR,1,FOXO1
SYK,1,PLCG1
NR1I3,-1,FOXO1
LYN,1,NEDD9
BTK,1,GTF2I
PRKCA,1,DVL2
LYN,1,HCLS1
LYN,1,BCAR1
PRKCB,1,DVL2
NLK,-1,TCF7L2
SOX4,1,TCF7L2
SOX17,-1,TCF7L2
FOXG1,-1,FOXO1
PRKCQ,1,CARD11
PTK2B,1,STAP1
MYC,-1,CDKN1A
PRKCB,1,RASGRP3
NR1I2_RXRA,1,CYP2B6
PRKCB,-1,BTK
MAPK8,1,ATF2
SMAD2,1,TCF7L2
SMAD3,1,TCF7L2
HINFP,1,PRKDC
EP300,1,SMAD2
E2F4_SMAD3,-1,MYC
CEBPB,1,E2F4
PRKCG,1,DVL2
MAPK8,1,PAX2
NLK,-1,TCF4
HIPK2,1,NLK
MAP3K7,1,HIPK2
NR4A2,1,NR4A1
PPP2CA,-1,APC
AKT1,-1,AR
PAK6,-1,AR
CASP8,-1,AR
HDAC1,-1,AR
NR4A1,1,NR4A3
CASP3,-1,AR
CASP7,-1,AR
SENP1,1,HDAC1
CASP1,-1,AR
GSK3B,1,APC
CDK6,-1,CTNNB1
NR4A3,1,NR4A1
RECQL4,1,APEX1
RECQL4,1,POLB
RECQL4,1,FEN1
APEX1,1,ARNT
WRN,1,NEIL1
AKT1,1,YBX1
YBX1,1,NEIL2
TIPIN,1,RPA1
NPAT,1,HINFP
HINFP,1,H4C6
ATR,1,PRKDC
HINFP,1,ATM
HNF1A,1,ESR1
TIPIN,1,MCM4
TIPIN,1,TIMELESS
TIMELESS,1,TIPIN
DTX1,-1,MAP3K1
LCK,1,LIME1
FYN,1,TXK
LYN,1,LIME1
EP300,-1,FEN1
ARNT_HIF1A,1,NOS2
FYN,1,ITPR1
LCK,1,SIT1
FYN,1,SIT1
ARNT_HIF1A,1,FLT1
ARNT_HIF1A,1,SERPINE1
ARNT_HIF1A,1,ADRA1B
ARNT_HIF1A,1,ADM
ARNT_HIF1A,1,EDN1
MAP3K7,1,NLK
MLH1,1,PMS2
PMS2,1,TP73
ARNT_HIF1A,1,HMOX1
WNT5A,1,NLK
ARNT_HIF1A,1,TFRC
ARNT_HIF1A,1,TF
ARNT_HIF1A,1,CDKN1A
ARNT_HIF1A,1,PGK1
ARNT_HIF1A,1,PKM
ARNT_HIF1A,1,LDHA
ARNT_HIF1A,1,PFKL
ARNT_HIF1A,1,HK2
ARNT_HIF1A,1,IGF2
CHEK1,1,UBE2B
RPA1_RPA2_RPA3,1,RECQL
CHEK1,-1,TLK1
CHEK1,-1,TLK2
CETN2_RAD23B_XPC,1,TDG
APC,-1,POLB
APC,-1,FEN1
XRCC1,1,POLB
APEX1,1,TXN
ARNT_HIF1A,1,HK1
ARNT_HIF1A,1,SLC2A3
ARNT_HIF1A,1,ENO1
RHOA,1,CIT
LIMK1,1,CFL2
ROCK1,1,LIMK2
CDC42BPA,1,LIMK1
CDC42BPA,1,LIMK2
CFL1,-1,ACTC1
LIMK1,-1,CFL1
LIMK2,1,CFL1
ROCK1,1,LIMK1
STAT6,1,RHOA
TOPBP1,1,ATRIP
CTNNB1,1,NR4A1
MSH2_MSH6,1,PMS2
DCLRE1B,1,ATR
NEK2,1,SGO1
HSPA1A,1,DCLRE1B
NEK2,1,CNTROB
DCLRE1B,1,ATM
PLK1,-1,FANCM
TRAF6,1,TAB1
USP28,-1,MYC
USP7,-1,SKP1
BTRC_CUL1_SKP1,-1,FANCM
MED14,1,STAT2
EP300_JMY,1,TP53
KPNA2,1,IRF1
IRF1,1,BRIP1
CDC14B,1,FZR1
IRAK1,1,IRF7
TLR2,1,TICAM2
TICAM2,1,MYD88
CCNA2_CDK1,-1,FZR1
CTNNB1,1,NR4A2
E2F1,1,XRCC1
HNRNPK,1,TP53
RHOA,1,PKN2
BIRC2,-1,MAP3K14
RB1,-1,YY1
BIRC3,-1,MAP3K14
BIRC2,1,RIPK1
BIRC3,1,RIPK1
ERCC6,-1,TP53
CTNNB1,1,NR4A3
BIRC7,-1,DIABLO
TRAF6,1,AKT3
TRAF6,1,AKT1
TLR10,1,MYD88
MYD88,1,IRAK1
TLR8,1,MYD88
PDK1,1,PKN2
TDG,1,AR
TDG,1,PGR
TDG,1,NR3C1
MPG,-1,ESR1
TDG,1,CREBBP
TDG,1,NKX2-1
RASGEF1A,1,HRAS
MPG,1,MBD1
ATM_NBN,1,FANCD2
HSF1,1,PRKDC
PARG,-1,PARP1
ELAVL1,1,FOS
ELAVL1,-1,MYC
SYMPK,1,CSTF2
MLH1_PMS2,1,ATRIP
ELAVL1,1,CDKN1A
ELAVL1,1,CCNA1
DLC1,-1,BCL2L11
ELAVL1,1,CCNB1
ELAVL1,1,CCNA2
TDG,1,ESR1
CFLAR_FAS_RIPK1_TNFRSF10A_TNFRSF1A_TNFSF10_TRADD_TRAF2,1,FADD
FOXO3,1,ATM
STAT1,1,CASP1
E2F1,1,TP53
CCNA1,-1,E2F1
ELAVL1,1,TP53
HIF1AN,-1,HIF1A
STAT1,1,ARNT
SUMO1,-1,TDG
UBE4B,-1,TP73
HDAC1_KDM1A_RCOR1,-1,SCN1A
HDAC1_KDM1A_RCOR1,-1,SCN3A
SUMO2,1,KDM1A
SUMO2,1,RCOR1
NOLC1,1,TP53
CEBPB,1,ORM1
ARNT_HIF1A,1,AK3
STAT1,-1,HIF1A
MAPK3,1,HIF1A
MYC,-1,NFYA
MAPK1,1,HIF1A
ARNT_HIF1A,1,IGFBP1
ARNT_HIF1A,1,ALDOC
ARNT_HIF1A,1,ALDOA
KDM1A,-1,TP53
PCNA,1,FANCL
NFKBIE,-1,PAG1
PIN1,1,TP53
PPP1R13L,-1,TP53
MYC,-1,PLAC8
PLAC8,1,AKT1
MYC,-1,NFYC
ATM,1,KAT8
FOXM1,1,CDC25C
NF1,-1,HRAS
PCBP2,1,ITCH
ITCH,-1,MAVS
NFYA_NFYB_NFYC,1,CCNB1
RNF135,1,RIGI
GRK2,1,SMO
HTT,-1,PAK2
UIMC1,1,MDM2
DYRK2,-1,GLI3
HDAC1,1,GLI1
GSK3B,1,GLI3
GSK3B,1,SUFU
DYRK2,-1,GLI2
MTA2,-1,TP53
RPS6KA5,1,HMGN1
RPS6KA4,1,HMGN1
KAT2B_SUPT3H_TADA2A_TADA3_TAF10_TAF12_TAF5L_TAF6L_TAF9_TRRAP,1,H3C3
RPS6KA4,1,H3C3
CSNK2A1_CSNK2B,1,HMGN1
EP300,-1,HMGN1
HMGN2,-1,PBRM1
HMGN1,-1,PBRM1
HMGN1,1,TRRAP
HMGN1,1,KAT2B
TOP1,-1,LIG3
ZNF420,1,HDAC1
TOP1,-1,LIG1
TELO2,1,MTOR
TELO2,1,ATM
CENPS_CENPX,1,FANCL
PPP2CA_PPP2R5A_PTPA,-1,CHEK2
GADD45A,-1,CDK1
CHEK2,-1,TERF2
CDK1,1,CDC25A
TRIM28,1,MDM2
ATM,-1,ZNF420
DYRK2,-1,GYS1
DYRK2,1,H2BC11
MAPK14,1,STAT4
CHEK1,1,CLSPN
CLSPN,1,UBE2B
LCK,1,CD247
EP300,1,HIF1A
FYN,1,CD247
STUB1,-1,XRCC1
EP300,1,ARNT
FYN,-1,CTLA4
LCK,-1,CTLA4
CHEK1,-1,H3C3
ZAP70,1,SHC1
MAP4K1,1,CARD11
HIF1AN,-1,EPAS1
LCK,1,GAB2
MAPK14,-1,CCND2
PTPRH,-1,LCK
CREBBP,1,ARNT
HIF1AN,-1,EP300
SYK,1,LAX1
LCK,1,LAX1
LCK,1,ZAP70
PRKCQ,1,STK39
KDM7A,1,AR
LCK,1,MUC1
ZAP70,1,MUC1
ZAP70,1,GAB2
ZAP70,1,VAV1
ZAP70,1,DBNL
LCK,1,VAV1
FYN,1,LCP2
BTRC_CUL1_SKP1,-1,FBXO5
FYN,1,VAV1
LCK,1,TRAT1
MAD2L1,-1,ANAPC7
FYN,1,FYB1
FBXO5,-1,FZR1
PLK1,-1,EVI5
PARP1,-1,AURKB
ITK,1,LAT
ZAP70,1,LAX1
LCK,1,LCP2
ZAP70,1,LCP2
ZAP70,1,SH2B3
LCK,1,SH2B3
PRKCQ,-1,WIPF1
FYN,1,SKAP1
PRKD1,-1,HDAC7
FYN,1,TRAT1
APC_CDC20,-1,PTTG1
BUB1B,-1,CDC20
MAD2L1,-1,CDC20
IRF3,1,CXCL10
FYN,1,WAS
CHEK2,1,PTTG1
SYK,1,DUSP3
CHEK1,1,PTTG1
ZAP70,1,DUSP3
TLR9,1,MYD88
TLR7,1,MYD88
MAP3K7,1,MAP3K14
MAPK14,-1,DDB2
MAP3K2,1,MAP2K4
SMARCA4,1,CDKN1A
E2F4,-1,MYBL2
MAP3K2,1,MAP2K7
CUL1_FBXW7_RBX1_SKP1,-1,MYBL2
SMARCA4,1,GADD45A
ATM,1,BLM
IRAK1,1,IRAK2
BLM,1,CHAF1A
SKI,-1,SMAD5
RFC1_RFC2_RFC3_RFC4_RFC5,1,PCNA
RPS6KA3,-1,H3C3
RPS6KA5,-1,H3C3
MCM10,1,POLA1
ACTL6A_ACTL6B_ARID1A_ARID1B_ARID2_PBRM1_SMARCA2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCD2_SMARCD3_SMARCE1,1,CDKN1A
ACTL6A_ACTL6B_ARID1A_ARID1B_ARID2_PBRM1_SMARCA2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCD2_SMARCD3_SMARCE1,1,GADD45A
VDR,1,CYP3A4
FBXW8,-1,CCND1
PTPN6,-1,IL2RB
IKBKB,1,DOK1
PTPN6,1,JAK1
COPS5,-1,SMAD4
KPNA2,1,CHEK2
CAMK2A,-1,SMAD2
RNF111,-1,SKI
BUB1,1,SMC1A
SMURF1,1,SMAD7
RNF111,-1,SMAD7
BUB1,-1,CDC20
RNF111,-1,SKIL
KIF4A,1,PRC1
PLK1,-1,SMC1A
SMAD3,1,NANOG
KDM1B,-1,H3C3
SMAD2,1,NANOG
TTK,-1,PRC1
USP7,1,MARCHF7
TTK,1,TACC2
KDM1A,-1,CHRNA1
KDM1A,-1,CDKN1C
ESPL1,1,SMC1A
KDM1A,-1,ACTB
E2F1,1,KAT2A
KDM1A,-1,SCN1A
MAPK7,1,NR4A1
KDM1A,-1,SCN3A
GADD45GIP1,-1,NR4A1
USP9X,1,MARCHF7
TOLLIP,-1,IRAK1
TRIM28,1,SETDB1
IRAK4,1,IRAK1
SMURF1,1,TGFBR1
GMNN,-1,CDC6
NR4A1,-1,BCL2
AKT1,-1,NR4A1
TRIM28,1,CHD3
ATM,1,E2F1
CDK2,-1,CDKN1A
ATM,1,SP1
MAP3K2,1,MAP2K5
MAP2K5,1,MAPK7
ATM,1,SMC1A
MAP3K3,1,MAP2K5
STAT3,1,MAP2K5
ATM,-1,MDM4
STUB1,-1,MKKS
CCNA2_CDK2,1,NFYA
STUB1,-1,LIG3
TP53,-1,NFYB
TP53,-1,NFYA
VDR,1,CYP2B6
NFYA_NFYB_NFYC,1,CDC25C
NFYA_NFYB_NFYC,1,CCNB2
ING2,1,EP300
SIRT2,-1,H3C3
SIRT1,1,APEX1
ASF1A,1,EP300
APEX1,-1,PTH
VDR,1,CYP2C9
SIRT1,-1,H3C3
STUB1,-1,POLB
KAT2B,1,H4C6
MDM2,-1,APEX1
MDM2,-1,MDM4
PCNA,-1,EP300
MDM4,-1,TP53
CDKN1A,-1,PCNA
APEX1,1,STAT3
ABL1,1,MAP2K6
PCNA,1,NEIL1
APC,-1,CTNNB1
BTRC_CUL1_SKP1,-1,CTNNB1
EP300,1,APEX1
CUL1_RBX1_SKP1_SKP2,-1,CDT1
CUL1_RBX1_SKP1_SKP2,-1,CDKN1A
CUL4A_DDB1_RBX1,-1,CDKN1A
CCNH,1,CDK7
NEDD8,-1,CUL4A
ATR,1,ATM
FZR1,-1,REV1
MCPH1,1,BRCA2
USP28,-1,SKP1
CUL1_FBXW7_RBX1_SKP1,-1,MYC
TP53,1,GTSE1
ACTA1_ACTL6A_ALKBH3_BRD2_BRD8_DMAP1_EP400_EPC1_ING3_KAT5_MORF4L1_MRGBP_RUVBL1_RUVBL2_TRRAP_VPS72_YEATS4,1,H4C6
GFI1,-1,BAX
ATM,1,DCLRE1C
CKS2,1,CENPE
CDCA8_PRC1,1,CENPE
CLK2,1,ATR
GFI1B,-1,CDKN1A
AURKA,1,CENPA
AURKB,1,CENPA
SMAD2,1,DGCR8
SMAD3,1,DGCR8
CUL1_FBXW7_RBX1_SKP1,-1,CDKN1B
HDAC1_KDM1A_RCOR1,-1,TAL1
KDM1A,1,AR
BTF3,-1,GAL
MAPK8,1,ITCH
AURKA,1,CDC25B
DTL,1,CUL4A
CDK1,1,CDC25B
PLK1,-1,CLSPN
SRC,1,RXRA
PRKDC,-1,H1-1
TP53,1,MLH1
ATR,-1,CLSPN
BTF3,1,EPHB2
TP53,1,PMS2
TOPBP1,1,BRIP1
CUL4A_DDB1_RBX1,1,H2AZ1
FANCM,1,BLM
NFYA_NFYB_NFYC,1,E2F1
NFYA_NFYB_NFYC,1,TOP2A
FANCM,1,CENPS
FANCM,1,BHLHE40
INCENP,1,PLK1
FANCM,1,CENPX
RNF20_RNF40_UBE2E1,1,H2BC11
NEDD4,-1,POLR2L
ERCC8,1,HMGN1
ERCC8,1,TCEA2
CUL4A_DDB1_DDB2_RBX1,1,H2AZ1
ATR,1,RPA2
COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1,-1,DDB1
XPA,1,ERCC1
FANCD2,1,SLX4
XPA,1,ERCC4
ATR,1,FANCD2
MAD2L2,-1,CDC20
HLTF,-1,PCNA
SHPRH,-1,PCNA
MAD2L2,-1,CDH1
ATR,1,POLN
CDKN1A,-1,POLK
TP53,-1,POLK
CCNH_CDK7_MNAT1,1,POLR2A
CHEK2,-1,MDM2
ABL1,1,CUL4A
PCNA,1,CDT1
CUL4A_DDB1_DDB2_RBX1,-1,DDB2
CAND1,-1,CUL4A
ASF1A,1,H3C3
ASF1B,1,H3C3
ASF1A,1,H4C6
CHEK2,-1,ASF1A
ASF1B,1,H4C6
COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1,-1,ERCC8
TGFBR2,1,EIF3I
TGFBR2,1,TGFBR1
TGFBR2,1,TGFBR3
TGFBR1,1,SHC1
CSNK1G2,-1,SMAD3
TGFBR2,1,PARD6A
TGFBR2,1,ENG
TGFBR1,1,ENG
TGFBR1,1,PPP2R2A
MAPK8,1,SMAD3
MAPK14,1,ATF2
SMURF1,-1,RHOA
PJA1,-1,SPTBN1
MAPK14,1,SMAD3
KSR1,1,RAF1
TGFBR1,1,FNTA
ROCK1,-1,CDC25A
MAPK14,1,MEF2C
NEDD4L,-1,SMAD2
ITCH,1,SMAD7
MAPK1,-1,FRS2
PAK1,1,CTBP1
CDK5,1,PLD2
CBL,1,EGFR
CBLB,-1,EGFR
MAPK8,1,JUND
TNK2,1,MCF2
EGFR,1,JAK1
PTK6,1,KHDRBS1
PPM1A,-1,SMAD2
UCHL5,1,TGFBR1
CREBBP,1,SMAD3
KAT2B,1,SMAD2
ITCH,1,SH3GL2
EP300,1,SMAD3
FBXO3,-1,SMURF1
CREBBP,1,SMAD2
PIAS1,1,SMAD4
PIAS2,1,SMAD4
PRKD1,1,EGFR
EGFR,1,STAT3
CAMK2A,1,EGFR
SRC,1,SH2D3C
EGFR,1,VAV2
SRC,1,PLSCR1
MAPK3,1,STAT3
PTGS2,-1,KEAP1
EGFR,1,EPS15
PAK1,1,MAP2K1
EGFR,-1,CRK
MAPK3,1,PTPN5
EGFR,1,SHC1
SRC,1,BCAR1
PTPN11,-1,EGFR
PRKCA,1,PLD1
MAPK3,-1,PTPN11
EGFR,1,EPS8
EGFR,1,CEACAM1
HUS1_RAD1_RAD9A,1,APEX1
PLK1,1,CDC25C
TRAF6,1,MAP3K5
FOXM1,1,PLK1
FOXM1,1,AURKB
ECT2,1,CDC42
RACGAP1,-1,CDC42
FOXM1,1,CENPF
PARP1,1,H3C3
ERCC8,1,XAB2
FOXM1,1,CCNB1
PARP1,1,H2AZ1
FOXM1,1,CDC25A
PARP1,1,H4C6
ERCC8,1,XPA
FOXM1,1,CDC25B
PARP1,1,H2BC11
ERCC6,1,XAB2
PRKDC,-1,EIF2AK4
ECT2,1,RHOA
DIAPH3,1,CENPA
CDC42,1,DIAPH3
ADAM17,-1,PTPRF
PTPN6,1,CTNND1
TXN,1,ESR1
PTPN12,-1,JAK2
TPX2,1,CDCA8
MAPK3,1,JUND
RPS6KA5,1,CREB1
RHOA,1,ROCK1
RPS6KA5,1,ATF1
ROCK1,1,MYH10
PTPN11,-1,PXN
NUSAP1,1,CDCA8
APEX1,1,CCNO
PPP2CA_PPP2R5A_PTPA,-1,ATM
GLRX,-1,MAP3K5
TXN,-1,MAP3K5
HUS1_RAD1_RAD9A,1,MUTYH
CDKN1A,-1,FEN1
LYN,1,CD79B
LYN,1,CD19
GNRH1,-1,AR
SYK,1,CD79B
LYN,1,ITPR1
BTK,1,PLCG2
LYN,1,BTK
PRKCQ,1,RASGRP3
PRKD1,1,PLCG1
SYK,1,SHC1
RPS6KA1,1,CREB1
SUV39H2,-1,H3C3
PRKD1,1,SYK
PPP3R1,1,NFATC2
